-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 07/01/2019 through 07/31/2019 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2019,7,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.9,97.44,98.21,236.71
2019,7,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.08,97.06,98.2,285.1
2019,7,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.99,96.75,98.15,22.25
2019,7,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.3,97.88,98.09,58.21
2019,7,1,4,4.3,0.33,0.01,89.42,0.15,0.02,0.0,0.0,20.95,98.06,98.1,42.36
2019,7,1,5,10.45,0.05,0.15,81.98,5.12,0.75,0.0,0.0,21.12,98.31,98.17,20.59
2019,7,1,6,56.34,0.14,0.14,71.96,25.0,3.7,0.04,0.17,21.25,97.62,98.16,21.28
2019,7,1,7,139.03,0.22,0.16,61.48,66.05,9.55,0.17,0.83,21.3,96.62,98.18,17.18
2019,7,1,8,141.61,0.17,0.16,50.83,70.58,10.48,0.25,1.27,21.23,94.56,98.18,19.08
2019,7,1,9,339.97,0.34,0.17,40.41,168.52,23.9,0.67,3.55,21.65,90.0,98.17,14.62
2019,7,1,10,492.19,0.44,0.17,30.91,240.08,33.41,1.04,5.15,21.94,85.69,98.15,16.63
2019,7,1,11,270.16,0.23,0.17,23.81,138.65,20.66,0.69,3.45,21.95,83.94,98.1,36.21
2019,7,1,12,252.55,0.2,0.17,21.84,132.2,19.91,0.68,3.38,22.81,80.19,98.14,38.17
2019,7,1,13,311.75,0.27,0.17,26.24,156.55,23.13,0.77,3.77,23.53,78.06,98.15,34.52
