-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 04/01/2021 through 04/30/2021 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2021,4,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-5.67,75.56,100.01,357.12
2021,4,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-5.7,76.12,100.02,3.63
2021,4,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-5.65,76.0,100.02,11.06
2021,4,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-5.52,74.88,100.04,14.93
2021,4,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-5.27,71.62,100.08,12.67
2021,4,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.97,68.0,100.11,351.18
2021,4,1,6,67.51,0.52,0.17,84.51,22.83,2.36,0.01,0.02,-4.18,62.81,100.14,240.64
2021,4,1,7,261.75,0.69,0.17,73.87,103.58,10.77,0.03,0.17,-2.07,45.0,100.18,229.6
2021,4,1,8,466.55,0.77,0.19,63.58,191.95,22.24,0.16,0.9,-0.42,39.69,100.2,240.23
2021,4,1,9,641.77,0.8,0.17,54.14,268.27,33.2,0.37,2.0,1.19,36.69,100.2,242.58
2021,4,1,10,770.58,0.82,0.17,46.32,325.9,41.77,0.59,3.0,2.71,34.38,100.16,237.76
2021,4,1,11,843.73,0.82,0.13,41.2,357.98,46.52,0.74,3.67,4.03,32.62,100.08,224.85
2021,4,1,12,856.97,0.82,0.14,39.93,364.73,47.49,0.78,3.83,5.16,31.19,99.98,213.05
2021,4,1,13,816.11,0.82,0.16,42.85,346.95,44.84,0.72,3.58,5.98,30.19,99.89,209.47
2021,4,1,14,717.5,0.8,0.15,49.2,303.85,38.3,0.55,2.77,6.41,29.88,99.81,207.56
2021,4,1,15,558.48,0.77,0.16,57.77,233.48,28.39,0.32,1.73,6.51,30.25,99.75,200.54
2021,4,1,16,366.75,0.7,0.16,67.62,150.75,17.07,0.12,0.62,6.05,32.56,99.68,189.72
2021,4,1,17,183.96,0.66,0.19,78.09,71.52,7.09,0.02,0.1,3.34,53.06,99.64,176.14
2021,4,1,18,21.8,0.45,0.15,87.96,6.15,0.73,0.0,0.0,-1.06,72.69,99.61,167.3
2021,4,1,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.85,73.12,99.59,165.18
2021,4,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.53,70.75,99.58,165.86
2021,4,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.51,70.0,99.54,166.59
2021,4,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.85,72.0,99.52,166.81
2021,4,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.14,73.94,99.5,166.46
2021,4,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.35,75.56,99.47,166.01
2021,4,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.38,76.44,99.44,165.05
2021,4,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.19,76.38,99.37,163.66
2021,4,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.88,76.25,99.32,162.38
2021,4,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.02,78.25,99.28,161.77
2021,4,2,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.1,79.25,99.24,161.2
2021,4,2,6,46.97,0.34,0.15,84.17,17.15,2.06,0.01,0.02,-1.39,76.69,99.22,158.85
2021,4,2,7,220.03,0.57,0.16,73.55,90.52,10.12,0.05,0.25,0.63,70.25,99.16,156.71
2021,4,2,8,426.61,0.7,0.16,63.24,179.17,20.85,0.22,1.12,3.71,58.19,99.1,168.26
2021,4,2,9,568.95,0.71,0.16,53.79,242.4,30.37,0.48,2.4,6.39,48.81,99.06,174.97
2021,4,2,10,710.98,0.75,0.16,45.95,306.15,39.24,0.75,3.7,8.43,44.06,98.98,176.26
2021,4,2,11,794.45,0.77,0.13,40.81,343.38,44.43,0.95,4.67,10.22,41.5,98.87,177.86
2021,4,2,12,798.45,0.76,0.13,39.55,343.88,44.34,0.96,4.73,11.71,40.12,98.74,179.08
2021,4,2,13,780.99,0.78,0.15,42.52,336.23,42.87,0.9,4.4,12.8,39.62,98.63,180.26
2021,4,2,14,436.91,0.48,0.15,48.91,195.03,26.18,0.5,3.4028234663852886e+38,13.41,40.25,98.52,181.1
2021,4,2,15,546.26,0.75,0.15,57.52,231.08,27.71,0.41,2.1,13.63,41.88,98.44,179.95
2021,4,2,16,365.94,0.7,0.16,67.39,151.45,16.86,0.16,0.85,13.19,46.44,98.37,175.52
2021,4,2,17,169.36,0.59,0.17,77.87,66.92,6.95,0.03,0.15,11.41,54.88,98.31,171.97
2021,4,2,18,20.59,0.4,0.13,87.82,6.33,0.78,0.0,0.02,8.8,65.19,98.27,172.67
2021,4,2,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.68,70.88,98.23,175.72
2021,4,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.3,74.94,98.19,177.78
2021,4,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,6.67,80.38,98.13,173.57
2021,4,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,5.58,87.19,98.09,177.03
2021,4,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,4.06,97.31,98.05,195.13
2021,4,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.53,100.0,98.05,216.4
2021,4,3,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.32,100.0,98.05,238.03
2021,4,3,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.13,100.0,98.11,252.45
2021,4,3,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.57,100.0,98.14,279.37
2021,4,3,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.45,100.0,98.22,313.01
2021,4,3,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.27,97.44,98.32,339.46
2021,4,3,6,69.13,0.48,0.17,83.84,25.45,2.78,0.01,0.05,2.85,96.94,98.4,353.91
2021,4,3,7,256.58,0.66,0.17,73.22,104.38,11.19,0.09,0.4,4.72,87.62,98.5,355.38
2021,4,3,8,450.98,0.73,0.16,62.91,189.85,22.39,0.31,1.55,7.89,77.31,98.57,347.93
2021,4,3,9,625.43,0.77,0.15,53.44,267.05,33.35,0.65,3.2,12.0,59.75,98.64,3.65
2021,4,3,10,760.26,0.8,0.14,45.57,327.92,42.15,0.98,4.9,15.06,42.44,98.7,14.17
2021,4,3,11,838.21,0.81,0.15,40.43,362.55,47.44,1.23,6.12,16.91,34.25,98.73,12.73
2021,4,3,12,849.93,0.8,0.15,39.17,368.67,48.35,1.27,6.38,18.08,31.06,98.74,11.35
