-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 09/01/2019 through 09/30/2019 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2019,9,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.39,93.12,98.94,207.14
2019,9,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.1,93.94,98.91,201.88
2019,9,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.72,94.31,98.87,194.9
2019,9,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.21,95.12,98.85,190.32
2019,9,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.4,97.75,98.81,188.13
2019,9,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.62,93.62,98.78,191.68
2019,9,1,6,41.4,0.2,0.16,80.87,18.35,2.38,0.01,0.05,13.73,87.5,98.77,192.41
2019,9,1,7,88.96,0.2,0.14,70.76,40.02,5.8,0.05,0.27,15.45,80.0,98.74,193.65
2019,9,1,8,168.44,0.26,0.15,60.41,78.75,11.43,0.2,0.92,17.79,71.44,98.71,195.08
2019,9,1,9,255.4,0.3,0.15,50.84,121.65,17.65,0.39,1.98,19.92,66.25,98.67,199.89
2019,9,1,10,361.32,0.37,0.16,42.88,162.05,23.08,0.59,3.0,21.37,64.06,98.63,205.52
2019,9,1,11,400.14,0.38,0.16,37.73,192.65,27.72,0.77,3.98,22.17,63.94,98.57,210.3
2019,9,1,12,495.58,0.46,0.16,36.68,235.17,32.94,0.92,4.7,22.61,65.12,98.52,213.97
2019,9,1,13,388.33,0.38,0.16,40.08,175.4,24.66,0.66,3.4,22.83,66.94,98.46,218.02
2019,9,1,14,364.3,0.4,0.16,46.92,171.58,24.13,0.58,2.95,22.93,69.19,98.41,222.7
2019,9,1,15,337.33,0.45,0.19,55.88,151.8,19.89,0.38,1.88,23.0,71.5,98.37,228.05
2019,9,1,16,237.26,0.44,0.19,65.95,107.27,13.52,0.17,0.85,22.84,74.5,98.37,233.52
2019,9,1,17,114.53,0.37,0.16,76.53,49.38,5.96,0.03,0.17,22.28,80.31,98.37,236.25
2019,9,1,18,24.05,0.34,0.13,86.89,8.5,1.09,0.0,0.02,20.15,91.69,98.38,235.7
2019,9,1,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.11,92.88,98.4,240.59
2019,9,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.65,94.19,98.45,256.91
2019,9,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.9,97.0,98.48,276.34
2019,9,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.41,99.44,98.49,296.15
2019,9,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.9,100.0,98.5,317.53
2019,9,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.95,100.0,98.54,334.93
2019,9,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.27,100.0,98.56,352.3
2019,9,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.64,100.0,98.59,5.82
2019,9,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.09,100.0,98.62,16.34
2019,9,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.69,100.0,98.66,26.27
2019,9,2,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.44,100.0,98.71,36.39
2019,9,2,6,64.22,0.31,0.16,81.12,28.3,3.52,0.02,0.05,15.11,96.31,98.75,47.05
2019,9,2,7,204.91,0.47,0.19,70.95,89.83,10.73,0.1,0.5,16.83,91.44,98.75,54.9
2019,9,2,8,352.84,0.54,0.19,60.62,158.67,19.75,0.32,1.58,19.32,80.88,98.72,64.36
2019,9,2,9,510.79,0.61,0.19,51.09,232.5,29.54,0.64,3.2,21.18,72.88,98.75,74.08
2019,9,2,10,604.54,0.62,0.19,43.17,276.58,36.22,0.92,4.73,22.47,68.5,98.73,92.39
2019,9,2,11,602.68,0.57,0.18,38.06,274.9,36.55,1.01,5.17,23.31,66.69,98.64,105.01
2019,9,2,12,725.05,0.68,0.2,37.05,335.38,44.97,1.27,6.5,24.01,65.38,98.55,110.87
2019,9,2,13,622.14,0.61,0.2,40.45,289.48,38.88,1.05,5.42,24.6,64.06,98.51,106.41
2019,9,2,14,400.34,0.45,0.16,47.27,189.2,26.34,0.65,3.33,24.92,63.12,98.46,98.16
2019,9,2,15,281.98,0.38,0.15,56.2,127.95,17.42,0.34,1.73,24.79,63.44,98.34,112.56
2019,9,2,16,188.64,0.35,0.15,66.27,85.9,11.45,0.16,0.77,24.27,65.56,98.24,121.24
2019,9,2,17,77.86,0.26,0.14,76.84,34.45,4.61,0.03,0.15,23.34,71.44,98.19,115.17
2019,9,2,18,19.02,0.28,0.12,87.12,6.3,0.82,0.0,0.02,21.52,80.19,98.11,114.26
2019,9,2,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.62,84.69,98.04,124.59
2019,9,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.07,89.81,97.94,132.33
2019,9,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.83,94.44,97.86,141.89
2019,9,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.76,97.19,97.76,151.59
2019,9,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.8,97.88,97.65,161.68
2019,9,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.8,98.0,97.54,177.53
2019,9,3,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.62,98.0,97.42,196.78
2019,9,3,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.73,97.5,97.36,224.56
2019,9,3,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.98,97.75,97.33,240.87
