-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 11/01/2020 through 11/30/2020 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2020,11,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.36,61.31,98.44,313.07
2020,11,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.65,63.62,98.53,315.44
2020,11,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.6,65.38,98.61,317.01
2020,11,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.95,65.44,98.7,318.1
2020,11,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.96,64.38,98.79,319.98
2020,11,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.91,63.0,98.92,321.4
2020,11,1,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-5.06,62.88,99.05,321.97
2020,11,1,7,75.51,0.59,0.18,84.69,26.27,2.54,0.01,0.02,-5.07,62.31,99.2,322.05
2020,11,1,8,243.31,0.71,0.17,75.72,97.02,9.84,0.05,0.25,-4.13,57.81,99.36,324.0
2020,11,1,9,391.33,0.76,0.14,68.15,160.58,17.91,0.18,0.9,-2.81,51.06,99.5,326.2
2020,11,1,10,509.04,0.8,0.16,62.6,211.15,24.84,0.34,1.67,-1.33,44.0,99.59,325.41
2020,11,1,11,528.2,0.76,0.13,59.7,219.88,27.04,0.41,2.08,0.02,38.44,99.66,322.78
2020,11,1,12,542.98,0.78,0.14,59.84,226.1,27.43,0.41,2.08,1.19,34.38,99.7,318.87
2020,11,1,13,474.38,0.76,0.14,63.01,197.38,23.42,0.31,1.58,1.95,32.31,99.7,315.35
2020,11,1,14,375.62,0.75,0.16,68.76,154.23,17.05,0.16,0.83,2.27,32.44,99.73,311.4
2020,11,1,15,232.42,0.72,0.2,76.48,92.8,9.21,0.05,0.23,2.01,35.0,99.74,307.07
2020,11,1,16,60.55,0.56,0.18,85.56,20.52,2.02,0.01,0.02,0.19,47.62,99.72,301.38
2020,11,1,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.51,62.0,99.69,290.3
2020,11,1,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.05,64.19,99.67,280.7
2020,11,1,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.97,64.81,99.65,270.68
2020,11,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.63,66.62,99.6,256.65
2020,11,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.84,67.0,99.53,240.52
2020,11,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.53,65.31,99.48,228.86
2020,11,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.25,64.62,99.46,220.06
2020,11,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.69,63.12,99.39,211.6
2020,11,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.03,65.88,99.33,207.15
2020,11,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.93,65.44,99.2,205.54
2020,11,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.68,64.25,99.06,206.87
2020,11,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.36,63.94,98.97,214.47
2020,11,2,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.78,67.88,98.94,223.32
2020,11,2,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.74,68.56,98.83,222.74
2020,11,2,7,45.85,0.38,0.15,84.93,17.3,1.98,0.01,0.02,-2.5,69.31,98.78,226.22
2020,11,2,8,198.23,0.59,0.16,75.97,83.8,9.52,0.05,0.3,-0.82,64.12,98.77,228.87
2020,11,2,9,322.81,0.63,0.16,68.43,139.45,16.72,0.19,0.9,2.11,57.88,98.74,241.5
2020,11,2,10,432.53,0.69,0.15,62.91,189.35,22.97,0.33,1.62,5.08,54.0,98.7,248.77
