-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2019 through 05/31/2019 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2019,5,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.59,95.69,98.61,61.32
2019,5,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.01,95.88,98.66,51.42
2019,5,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,2.21,96.62,98.6,40.56
2019,5,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.97,96.44,98.5,41.09
2019,5,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.88,96.75,98.39,39.3
2019,5,1,5,16.4,0.2,0.11,86.45,5.33,0.76,0.0,0.0,1.88,96.62,98.37,30.9
2019,5,1,6,104.43,0.33,0.16,76.18,44.08,5.03,0.03,0.15,2.69,93.62,98.41,36.91
2019,5,1,7,116.96,0.21,0.11,65.53,53.42,7.21,0.09,0.45,4.03,89.56,98.4,45.32
2019,5,1,8,114.34,0.15,0.13,54.98,55.95,8.39,0.16,0.83,5.52,84.69,98.39,46.81
2019,5,1,9,197.38,0.21,0.15,45.04,98.6,14.86,0.37,1.88,6.37,81.69,98.4,35.34
2019,5,1,10,279.77,0.26,0.15,36.51,137.42,20.62,0.58,2.95,7.2,78.5,98.42,28.43
2019,5,1,11,257.02,0.23,0.15,30.84,130.98,19.88,0.6,3.02,8.23,74.81,98.42,30.01
2019,5,1,12,268.34,0.23,0.15,29.84,135.77,20.38,0.62,3.1,9.1,72.19,98.43,34.77
2019,5,1,13,230.61,0.21,0.15,33.95,118.33,17.97,0.52,2.67,9.59,71.12,98.42,45.61
