-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 06/01/2019 through 06/30/2019 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2019,6,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.69,96.19,97.56,41.54
2019,6,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.69,96.19,97.56,37.25
2019,6,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.98,95.62,97.56,26.3
2019,6,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.19,95.69,97.59,11.92
2019,6,1,4,5.64,0.39,0.05,89.38,0.73,0.1,0.0,0.0,11.47,96.06,97.64,6.46
2019,6,1,5,50.51,0.27,0.16,81.75,21.67,2.59,0.01,0.02,11.58,93.38,97.71,5.45
2019,6,1,6,158.92,0.38,0.15,71.61,68.15,8.27,0.05,0.27,12.46,87.69,97.76,2.22
2019,6,1,7,300.97,0.47,0.15,61.07,131.95,16.23,0.21,1.02,14.16,78.75,97.8,359.41
2019,6,1,8,464.23,0.55,0.1,50.43,206.0,25.58,0.45,2.23,15.91,70.25,97.82,355.19
2019,6,1,9,656.48,0.65,0.12,40.1,294.15,37.05,0.8,3.98,17.51,63.44,97.84,349.25
2019,6,1,10,809.95,0.71,0.14,30.85,362.77,46.91,1.16,5.8,18.9,58.0,97.85,347.37
2019,6,1,11,899.09,0.74,0.18,24.27,402.83,53.1,1.41,7.05,19.95,54.0,97.86,349.86
2019,6,1,12,867.55,0.71,0.16,23.0,382.3,48.39,1.26,6.3,20.6,51.62,97.87,351.64
2019,6,1,13,848.35,0.73,0.14,27.79,371.8,47.45,1.17,5.83,20.96,49.69,97.88,351.52
2019,6,1,14,731.2,0.69,0.12,36.24,320.85,40.66,0.9,4.48,20.96,48.31,97.88,350.05
2019,6,1,15,562.62,0.62,0.12,46.26,247.98,31.07,0.57,2.83,20.67,48.62,97.89,347.32
2019,6,1,16,433.13,0.6,0.12,56.83,187.65,23.02,0.31,1.55,20.02,50.69,97.9,345.22
2019,6,1,17,308.88,0.61,0.12,67.44,127.62,14.33,0.1,0.55,18.88,55.0,97.94,344.79
2019,6,1,18,144.97,0.52,0.17,77.77,56.27,6.12,0.02,0.1,16.97,63.06,97.99,345.63
2019,6,1,19,22.79,0.36,0.14,87.25,6.92,0.88,0.0,0.0,14.25,73.94,98.02,346.38
2019,6,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.71,77.62,98.08,348.37
2019,6,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.94,80.19,98.14,351.49
2019,6,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.15,82.81,98.18,355.56
2019,6,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.19,86.38,98.19,359.67
2019,6,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,9.46,88.5,98.19,2.73
2019,6,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.96,89.44,98.22,2.11
2019,6,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.45,91.06,98.28,357.85
2019,6,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.01,93.62,98.33,348.52
2019,6,2,4,7.38,0.49,0.09,89.35,1.35,0.19,0.0,0.0,7.8,95.44,98.37,340.12
2019,6,2,5,88.46,0.46,0.18,81.68,35.23,3.83,0.01,0.05,9.62,91.38,98.39,333.52
2019,6,2,6,261.09,0.62,0.16,71.55,107.58,11.61,0.06,0.33,12.32,80.81,98.42,325.0
2019,6,2,7,443.9,0.7,0.15,61.01,188.0,21.85,0.22,1.2,14.78,70.31,98.43,317.21
2019,6,2,8,605.51,0.72,0.14,50.37,260.5,31.83,0.48,2.4,17.06,58.0,98.43,318.24
2019,6,2,9,747.63,0.73,0.15,40.04,325.62,41.19,0.79,3.85,18.55,51.81,98.4,322.37
2019,6,2,10,843.41,0.74,0.16,30.77,369.1,47.36,1.04,5.12,19.71,48.88,98.39,324.96
2019,6,2,11,884.49,0.73,0.13,24.16,387.95,49.77,1.17,5.8,20.62,47.0,98.39,325.34
2019,6,2,12,881.77,0.73,0.15,22.87,392.55,51.26,1.24,6.15,21.3,45.69,98.36,326.04
2019,6,2,13,814.82,0.7,0.14,27.66,358.95,45.95,1.07,5.35,21.65,45.0,98.34,329.71
2019,6,2,14,632.81,0.59,0.12,36.12,276.6,34.71,0.73,3.65,21.69,45.0,98.32,336.84
2019,6,2,15,467.38,0.51,0.09,46.14,204.23,24.51,0.43,2.12,21.44,46.0,98.29,344.49
2019,6,2,16,321.85,0.45,0.05,56.72,137.05,15.93,0.21,1.05,20.76,47.94,98.29,353.12
2019,6,2,17,224.77,0.44,0.01,67.33,89.62,10.01,0.08,0.4,19.41,56.94,98.29,7.02
2019,6,2,18,102.48,0.36,0.16,77.65,39.05,4.55,0.02,0.08,17.22,73.62,98.29,25.54
2019,6,2,19,13.49,0.2,0.11,87.16,3.7,0.48,0.0,0.0,14.22,80.88,98.29,42.49
2019,6,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.7,80.88,98.32,55.89
2019,6,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.94,81.12,98.34,69.81
2019,6,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.18,82.25,98.37,85.26
2019,6,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.64,82.94,98.4,101.06
2019,6,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.93,81.31,98.42,114.83
2019,6,3,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.0,80.31,98.46,123.37
2019,6,3,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.58,82.38,98.5,124.42
2019,6,3,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.08,85.62,98.52,124.79
2019,6,3,4,6.16,0.4,0.07,89.33,0.98,0.14,0.0,0.0,9.36,90.0,98.52,127.75
2019,6,3,5,42.02,0.22,0.15,81.62,18.02,2.22,0.01,0.02,9.66,89.56,98.53,129.42
2019,6,3,6,147.51,0.35,0.15,71.5,61.12,7.2,0.05,0.23,10.98,84.94,98.53,132.75
2019,6,3,7,281.55,0.44,0.15,60.96,118.38,13.91,0.16,0.8,13.26,79.12,98.5,129.87
2019,6,3,8,404.12,0.48,0.16,50.32,174.83,20.97,0.34,1.7,16.3,70.31,98.46,144.5
2019,6,3,9,527.59,0.52,0.16,39.98,231.08,28.34,0.59,2.92,19.05,65.0,98.4,158.57
2019,6,3,10,676.82,0.59,0.12,30.69,298.48,36.93,0.86,4.45,21.49,61.62,98.34,168.56
2019,6,3,11,833.22,0.69,0.12,24.05,367.58,46.14,1.13,5.62,23.64,57.94,98.27,175.21
2019,6,3,12,798.27,0.66,0.13,22.73,357.88,45.36,1.15,5.7,25.2,53.31,98.18,179.66
2019,6,3,13,716.15,0.61,0.13,27.53,318.9,40.72,0.98,4.92,25.82,50.75,98.11,187.28
2019,6,3,14,659.83,0.62,0.12,36.01,294.75,36.83,0.8,4.0,25.91,51.25,98.08,195.66
2019,6,3,15,601.52,0.66,0.12,46.03,264.98,32.16,0.58,2.83,25.73,53.19,98.04,199.27
2019,6,3,16,455.31,0.62,0.15,56.61,195.42,22.64,0.3,1.52,25.06,57.69,97.98,196.01
2019,6,3,17,282.22,0.55,0.11,67.22,118.9,13.3,0.1,0.55,23.49,65.69,97.95,193.72
2019,6,3,18,121.62,0.43,0.16,77.54,49.25,5.62,0.02,0.1,21.34,75.12,97.95,194.95
2019,6,3,19,20.24,0.3,0.12,87.06,6.55,0.84,0.0,0.0,19.18,81.56,97.97,196.15
2019,6,3,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.64,85.12,97.99,193.13
2019,6,3,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.91,87.38,98.02,192.28
2019,6,3,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.33,90.25,98.03,194.99
2019,6,3,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.83,92.62,98.02,194.58
2019,6,4,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.82,91.62,97.99,193.96
2019,6,4,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.75,91.81,97.96,195.02
2019,6,4,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.5,93.44,97.92,195.9
2019,6,4,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.33,94.69,97.87,195.21
2019,6,4,4,7.23,0.45,0.09,89.3,1.48,0.21,0.0,0.0,14.95,97.0,97.82,193.59
2019,6,4,5,72.13,0.38,0.16,81.56,30.75,3.7,0.01,0.05,15.69,93.94,97.78,189.3
2019,6,4,6,228.35,0.54,0.16,71.45,97.85,11.16,0.07,0.35,16.8,90.56,97.75,189.75
2019,6,4,7,428.1,0.66,0.16,60.91,189.58,22.69,0.26,1.35,18.45,85.81,97.74,190.74
2019,6,4,8,596.16,0.7,0.16,50.27,268.92,33.91,0.56,2.8,20.4,80.69,97.69,185.71
2019,6,4,9,745.54,0.73,0.16,39.93,339.2,44.29,0.93,4.55,22.5,76.69,97.62,180.27
2019,6,4,10,852.98,0.75,0.16,30.62,390.33,52.28,1.27,6.27,24.46,73.31,97.56,179.29
2019,6,4,11,900.62,0.74,0.16,23.96,413.4,56.12,1.47,7.33,25.04,73.38,97.49,178.33
2019,6,4,12,889.53,0.73,0.16,22.62,410.85,55.75,1.48,7.35,25.66,72.88,97.43,182.35
2019,6,4,13,696.39,0.59,0.17,27.41,321.5,44.37,1.14,5.83,27.05,69.0,97.36,193.46
2019,6,4,14,515.87,0.48,0.16,35.89,240.62,33.81,0.79,4.02,27.12,69.69,97.31,206.31
2019,6,4,15,52.07,0.05,0.13,45.93,29.05,4.48,0.07,0.35,25.76,77.69,97.29,214.56
2019,6,4,16,28.72,0.04,0.1,56.5,13.35,2.05,0.02,0.1,24.56,85.94,97.28,217.9
2019,6,4,17,45.99,0.09,0.12,67.12,20.5,3.09,0.03,0.12,23.48,92.75,97.29,213.62
2019,6,4,18,19.66,0.07,0.1,77.43,7.77,1.16,0.01,0.02,22.04,97.88,97.3,211.02
2019,6,4,19,10.69,0.16,0.09,86.98,2.83,0.41,0.0,0.0,20.58,99.88,97.3,206.82
2019,6,4,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.93,99.75,97.32,196.29
