-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 03/01/2021 through 03/31/2021 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2021,3,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-6.76,70.44,98.69,325.29
2021,3,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-6.72,74.25,98.74,331.76
2021,3,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-7.02,78.06,98.79,338.62
2021,3,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-7.48,79.12,98.86,346.68
2021,3,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.06,77.31,98.95,354.65
2021,3,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.27,75.19,99.05,359.26
2021,3,1,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-11.34,76.31,99.19,1.49
2021,3,1,7,73.98,0.52,0.23,84.02,26.65,2.79,0.01,0.02,-12.11,72.88,99.33,4.98
2021,3,1,8,233.33,0.62,0.23,74.16,95.25,10.44,0.03,0.17,-11.02,63.56,99.46,8.34
2021,3,1,9,449.03,0.77,0.48,65.33,189.88,24.42,0.16,0.98,-9.88,55.19,99.56,7.26
2021,3,1,10,474.62,0.65,0.43,58.17,206.85,28.41,0.3,1.7,-8.53,50.12,99.61,4.2
2021,3,1,11,635.15,0.77,0.4,53.47,272.65,37.69,0.48,2.52,-7.08,46.38,99.64,0.22
2021,3,1,12,570.0,0.66,0.4,51.94,247.92,34.82,0.47,2.42,-5.86,43.88,99.65,352.1
2021,3,1,13,659.77,0.8,0.4,53.87,282.0,38.72,0.49,2.6,-4.95,42.44,99.64,341.35
2021,3,1,14,575.35,0.8,0.42,58.9,244.48,32.77,0.35,1.92,-4.37,41.88,99.63,328.82
2021,3,1,15,429.8,0.77,0.47,66.28,181.85,23.22,0.16,0.9,-4.26,41.62,99.63,311.59
2021,3,1,16,241.25,0.69,0.23,75.26,97.58,10.47,0.03,0.17,-4.81,44.88,99.6,289.59
2021,3,1,17,60.52,0.52,0.22,85.21,20.38,2.11,0.01,0.02,-6.47,52.19,99.57,263.19
2021,3,1,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.0,62.69,99.53,237.13
2021,3,1,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.88,65.44,99.48,218.63
2021,3,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.65,67.31,99.43,207.47
2021,3,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.03,67.75,99.39,197.89
2021,3,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.93,66.19,99.3,188.75
2021,3,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.7,66.75,99.19,182.43
2021,3,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.54,71.88,99.07,180.0
2021,3,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.36,78.62,98.96,180.22
2021,3,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.17,83.81,98.81,182.43
2021,3,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.7,85.62,98.68,183.67
2021,3,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.07,86.25,98.54,184.5
2021,3,2,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-7.56,87.62,98.41,187.43
2021,3,2,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-7.09,89.75,98.28,190.84
2021,3,2,7,76.7,0.5,0.3,83.67,28.4,3.14,0.01,0.02,-5.76,87.44,98.16,191.93
2021,3,2,8,253.85,0.66,0.34,73.84,105.92,12.05,0.05,0.25,-3.17,80.25,98.05,193.67
2021,3,2,9,432.28,0.73,0.43,64.98,186.55,23.57,0.2,1.08,0.44,70.81,97.94,209.15
2021,3,2,10,556.82,0.76,0.42,57.8,243.25,32.59,0.4,2.15,3.4,64.81,97.84,213.48
2021,3,2,11,661.03,0.8,0.41,53.09,290.55,39.7,0.57,2.95,5.83,58.31,97.73,218.06
2021,3,2,12,682.67,0.79,0.38,51.56,299.88,40.73,0.62,3.12,7.67,53.12,97.63,224.29
2021,3,2,13,648.2,0.79,0.36,53.51,284.5,38.07,0.54,2.8,8.78,50.0,97.54,231.44
2021,3,2,14,555.32,0.77,0.38,58.58,242.75,31.7,0.38,2.02,9.22,49.69,97.5,239.93
2021,3,2,15,416.78,0.74,0.38,65.99,181.45,22.27,0.17,0.95,8.87,53.81,97.5,247.59
2021,3,2,16,240.34,0.67,0.3,75.0,100.12,10.87,0.04,0.2,6.94,64.62,97.51,255.39
2021,3,2,17,60.9,0.5,0.27,84.98,21.8,2.38,0.01,0.02,3.12,78.69,97.56,263.88
2021,3,2,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.12,86.88,97.63,271.19
2021,3,2,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.34,93.56,97.69,280.79
2021,3,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.15,99.56,97.73,293.09
2021,3,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.43,100.0,97.79,304.46
2021,3,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.56,100.0,97.85,315.17
2021,3,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.77,100.0,97.91,326.47
