-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 02/01/2021 through 02/28/2021 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2021,2,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.19,96.06,99.35,335.41
2021,2,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.53,97.5,99.39,336.71
2021,2,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-11.16,99.38,99.44,335.11
2021,2,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-12.33,99.62,99.48,332.44
2021,2,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-13.04,99.31,99.5,330.36
2021,2,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-13.82,99.62,99.52,327.7
2021,2,1,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-14.49,100.0,99.55,325.56
2021,2,1,7,7.45,0.44,0.31,89.3,1.6,0.27,0.0,0.0,-14.92,100.0,99.56,324.75
2021,2,1,8,42.31,0.21,0.58,81.82,21.08,3.14,0.01,0.05,-13.38,96.75,99.56,323.91
2021,2,1,9,119.07,0.3,0.55,73.6,57.42,8.61,0.04,0.23,-10.16,91.94,99.55,322.93
2021,2,1,10,214.46,0.39,0.54,67.1,101.83,15.41,0.12,0.67,-8.03,90.38,99.55,319.61
2021,2,1,11,247.16,0.39,0.55,62.9,120.9,18.21,0.2,1.08,-5.41,85.56,99.51,325.15
2021,2,1,12,344.16,0.52,0.55,61.5,160.98,24.06,0.28,1.5,-3.6,80.81,99.46,328.21
