-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2021 through 05/31/2021 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2021,5,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.03,75.5,97.91,160.25
2021,5,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.04,76.62,97.73,165.32
2021,5,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.73,75.56,97.58,170.38
2021,5,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.37,76.12,97.42,172.22
2021,5,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.83,78.69,97.23,182.24
2021,5,1,5,31.48,0.37,0.15,86.34,10.83,1.32,0.0,0.02,9.83,82.06,97.12,205.89
2021,5,1,6,175.03,0.54,0.17,76.06,71.6,7.8,0.03,0.17,11.9,81.06,97.08,225.4
2021,5,1,7,347.95,0.62,0.13,65.41,149.17,17.17,0.16,0.88,13.77,79.12,97.04,234.25
2021,5,1,8,498.8,0.65,0.13,54.87,219.05,27.11,0.42,2.12,16.44,72.75,97.01,247.44
2021,5,1,9,587.04,0.62,0.15,44.91,265.02,34.78,0.73,3.6,19.08,66.19,96.96,260.28
2021,5,1,10,759.21,0.7,0.16,36.37,342.33,44.98,1.09,5.48,21.23,62.81,96.95,256.63
2021,5,1,11,723.38,0.62,0.16,30.68,330.45,44.97,1.17,5.98,23.25,59.38,96.91,248.28
2021,5,1,12,756.41,0.65,0.15,29.69,345.2,47.02,1.24,6.35,24.76,53.5,96.9,248.9
2021,5,1,13,438.95,0.39,0.16,33.81,206.55,29.19,0.76,3.88,26.36,48.62,96.84,246.22
2021,5,1,14,392.38,0.39,0.16,41.49,185.12,25.88,0.61,3.08,26.05,51.25,96.81,238.88
2021,5,1,15,351.09,0.41,0.15,51.04,160.92,21.8,0.42,2.1,24.78,63.31,96.78,239.96
2021,5,1,16,236.34,0.37,0.15,61.42,105.77,14.14,0.2,0.98,23.96,73.31,96.7,245.65
2021,5,1,17,143.88,0.35,0.15,72.06,62.15,7.78,0.05,0.27,23.2,78.5,96.69,247.17
2021,5,1,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.75,85.38,96.68,246.82
2021,5,1,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.58,87.69,96.65,244.46
2021,5,1,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.87,83.81,96.66,245.05
2021,5,1,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.37,83.44,96.63,254.8
2021,5,1,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.76,85.88,96.59,272.66
2021,5,1,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.33,89.62,96.61,293.46
2021,5,2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.73,92.38,96.61,314.89
