-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/01/2020 through 12/31/2020 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2020,12,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.42,88.19,98.7,148.05
2020,12,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.62,90.38,98.7,153.78
2020,12,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-9.78,92.31,98.7,155.56
2020,12,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.04,94.94,98.68,152.56
2020,12,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.35,98.12,98.66,146.62
2020,12,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.54,100.0,98.64,141.37
2020,12,1,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.5,100.0,98.64,139.24
2020,12,1,7,10.22,0.6,0.17,89.3,2.1,0.27,0.0,0.0,-10.35,100.0,98.65,139.46
2020,12,1,8,116.64,0.63,0.26,82.39,44.6,4.41,0.02,0.08,-9.29,95.31,98.66,140.95
2020,12,1,9,263.23,0.73,0.23,75.18,106.12,11.16,0.07,0.35,-6.99,81.0,98.69,142.44
2020,12,1,10,373.98,0.77,0.2,69.88,153.2,17.11,0.16,0.83,-4.1,66.81,98.72,146.09
2020,12,1,11,420.09,0.77,0.14,67.0,173.12,20.12,0.23,1.17,-1.67,57.06,98.72,153.33
2020,12,1,12,422.49,0.77,0.14,66.85,174.45,20.16,0.23,1.17,0.32,49.81,98.68,161.4
