-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 06/01/2020 through 06/30/2020 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2020,6,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.43,86.0,98.63,170.99
2020,6,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.86,82.88,98.56,179.41
2020,6,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.22,81.81,98.48,182.35
2020,6,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.03,84.62,98.41,182.19
2020,6,1,4,5.67,0.38,0.05,89.36,0.8,0.12,0.0,0.0,15.62,89.25,98.33,180.9
2020,6,1,5,60.98,0.32,0.16,81.7,26.33,3.1,0.01,0.05,15.89,91.12,98.27,181.96
2020,6,1,6,186.29,0.45,0.07,71.57,80.27,9.62,0.08,0.38,16.87,90.0,98.18,182.92
2020,6,1,7,366.91,0.57,0.11,61.02,162.52,19.53,0.27,1.35,18.5,85.88,98.1,184.15
2020,6,1,8,570.34,0.68,0.12,50.38,259.02,32.05,0.62,3.02,20.13,81.0,97.99,183.05
2020,6,1,9,721.35,0.71,0.13,40.05,331.8,42.53,1.02,5.02,23.06,72.12,97.89,188.0
2020,6,1,10,810.51,0.71,0.14,30.79,375.6,49.53,1.35,6.83,25.51,65.44,97.83,196.39
2020,6,1,11,856.99,0.71,0.15,24.19,399.2,53.48,1.58,7.95,26.94,61.94,97.77,202.65
2020,6,1,12,868.41,0.71,0.15,22.9,407.02,55.03,1.63,8.33,27.83,60.19,97.72,207.0
2020,6,1,13,871.86,0.74,0.15,27.69,404.85,54.2,1.54,7.8,28.52,59.25,97.66,212.15
