-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 04/01/2020 through 04/30/2020 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2020,4,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.52,94.62,98.47,142.73
2020,4,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.83,98.25,98.46,150.64
2020,4,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.37,100.0,98.46,156.32
2020,4,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.28,100.0,98.45,156.07
2020,4,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.7,100.0,98.44,152.82
2020,4,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.73,100.0,98.44,146.93
2020,4,1,6,34.05,0.26,0.14,84.43,13.33,1.73,0.0,0.02,-0.24,98.94,98.45,139.19
2020,4,1,7,138.11,0.36,0.15,73.79,58.45,7.22,0.03,0.15,2.16,88.44,98.47,136.19
2020,4,1,8,264.7,0.44,0.11,63.49,116.7,15.27,0.15,0.75,4.71,76.81,98.47,140.63
2020,4,1,9,401.77,0.5,0.12,54.05,178.25,23.41,0.34,1.67,6.68,68.88,98.46,137.91
2020,4,1,10,509.68,0.54,0.12,46.23,224.83,29.73,0.52,2.58,8.37,63.38,98.42,135.09
2020,4,1,11,676.22,0.66,0.12,41.11,299.9,39.42,0.77,3.75,9.83,60.06,98.36,133.5
2020,4,1,12,705.58,0.67,0.14,39.84,316.35,42.38,0.85,4.2,10.96,58.62,98.33,134.34
