-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 01/31/2020 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2020,1,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-14.16,100.0,97.29,207.67
2020,1,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-13.4,100.0,97.22,201.32
2020,1,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-12.56,100.0,97.14,193.79
2020,1,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-11.56,100.0,97.0,184.65
2020,1,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.95,99.94,96.87,178.77
2020,1,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.69,100.0,96.75,177.26
2020,1,1,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.53,100.0,96.65,179.72
2020,1,1,7,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-10.23,100.0,96.56,183.36
2020,1,1,8,51.41,0.43,0.49,85.16,20.48,2.77,0.01,0.05,-9.46,99.94,96.52,186.09
2020,1,1,9,128.21,0.43,0.53,77.66,57.6,8.28,0.03,0.15,-7.78,97.88,96.49,190.68
2020,1,1,10,236.27,0.54,0.53,71.93,107.73,14.92,0.09,0.48,-6.13,94.94,96.43,193.73
2020,1,1,11,292.14,0.56,0.55,68.48,136.6,18.95,0.16,0.8,-4.96,93.75,96.32,189.24
2020,1,1,12,285.36,0.53,0.52,67.67,133.77,18.93,0.16,0.85,-3.86,91.81,96.2,189.45
