-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 09/01/2020 through 09/30/2020 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2020,9,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.99,76.94,98.05,277.5
2020,9,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.79,77.75,98.05,264.52
2020,9,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.38,79.44,98.04,252.43
2020,9,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.15,80.62,98.01,242.06
2020,9,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.7,82.88,97.99,229.05
2020,9,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.65,78.31,98.01,223.62
2020,9,1,6,46.21,0.22,0.15,81.06,19.95,2.57,0.01,0.05,12.11,77.25,97.98,218.33
2020,9,1,7,163.04,0.38,0.15,70.91,68.5,8.83,0.08,0.38,13.3,71.88,98.04,210.81
2020,9,1,8,284.9,0.44,0.16,60.56,124.4,16.55,0.25,1.23,14.3,68.19,98.03,201.18
2020,9,1,9,393.73,0.47,0.12,51.03,171.62,22.79,0.46,2.3,15.26,66.0,98.02,195.21
2020,9,1,10,476.48,0.49,0.14,43.1,212.4,29.03,0.7,3.52,17.13,61.12,97.94,188.93
2020,9,1,11,590.21,0.56,0.16,37.98,267.38,36.71,0.95,4.85,20.63,46.19,97.87,187.98
2020,9,1,12,367.99,0.34,0.16,36.96,172.12,24.78,0.66,3.38,22.0,41.5,97.78,182.79
2020,9,1,13,379.67,0.38,0.16,40.36,177.77,25.35,0.66,3.35,22.44,41.5,97.69,180.23
2020,9,1,14,311.01,0.34,0.16,47.19,145.12,20.93,0.48,2.45,22.54,42.62,97.58,181.88
2020,9,1,15,365.95,0.49,0.16,56.12,162.15,21.68,0.38,1.9,22.38,44.31,97.48,188.34
2020,9,1,16,275.11,0.51,0.16,66.2,120.02,14.51,0.16,0.8,21.75,47.19,97.44,196.66
2020,9,1,17,170.63,0.55,0.17,76.77,71.5,7.65,0.03,0.17,20.37,54.38,97.41,200.18
2020,9,1,18,21.69,0.32,0.13,87.07,6.88,0.91,0.0,0.02,17.9,65.06,97.38,195.38
2020,9,1,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.64,70.19,97.36,193.83
2020,9,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.03,76.31,97.34,200.75
2020,9,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.57,80.69,97.31,212.09
2020,9,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.31,80.19,97.28,227.61
2020,9,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.26,84.69,97.28,242.28
2020,9,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.46,87.44,97.28,252.37
2020,9,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.93,87.5,97.27,262.6
2020,9,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.56,86.19,97.29,273.34
2020,9,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.09,85.31,97.32,271.88
2020,9,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.65,85.88,97.35,269.32
2020,9,2,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.21,87.25,97.39,271.09
2020,9,2,6,114.05,0.56,0.19,81.32,47.3,4.63,0.02,0.08,12.8,78.69,97.45,276.52
2020,9,2,7,301.76,0.7,0.19,71.11,129.83,13.98,0.11,0.52,15.53,68.12,97.52,280.53
2020,9,2,8,488.3,0.75,0.17,60.78,214.12,25.62,0.35,1.8,18.74,58.5,97.6,280.52
2020,9,2,9,647.21,0.77,0.16,51.27,286.15,36.16,0.7,3.4,21.26,50.56,97.68,282.03
2020,9,2,10,762.09,0.78,0.16,43.39,339.52,44.24,1.02,5.02,22.96,45.25,97.73,282.93
2020,9,2,11,826.03,0.79,0.16,38.32,370.27,48.95,1.23,6.12,24.05,41.0,97.73,284.84
2020,9,2,12,838.29,0.79,0.16,37.33,375.05,49.66,1.27,6.33,24.69,38.0,97.7,287.33
2020,9,2,13,791.51,0.78,0.16,40.73,354.83,46.54,1.13,5.6,25.08,36.81,97.65,288.59
2020,9,2,14,692.8,0.77,0.16,47.54,310.52,39.8,0.85,4.17,25.3,36.81,97.59,287.52
2020,9,2,15,549.73,0.74,0.17,56.45,245.42,30.16,0.51,2.5,25.27,38.44,97.54,280.27
2020,9,2,16,371.68,0.7,0.18,66.51,165.02,18.71,0.2,1.02,25.0,42.38,97.49,260.11
2020,9,2,17,167.27,0.56,0.18,77.08,71.55,7.46,0.03,0.17,23.53,55.12,97.42,221.23
2020,9,2,18,23.53,0.38,0.15,87.3,7.65,0.94,0.0,0.02,19.51,65.69,97.35,185.89
2020,9,2,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.11,57.06,97.29,179.46
2020,9,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.62,53.25,97.22,183.72
2020,9,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.01,50.88,97.1,190.56
2020,9,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.25,49.75,96.96,197.54
2020,9,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.75,47.75,96.85,203.22
2020,9,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.99,46.62,96.83,216.38
2020,9,3,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.04,50.81,96.86,230.6
2020,9,3,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.49,52.81,96.86,249.39
2020,9,3,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.94,64.38,96.99,282.08
2020,9,3,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.68,79.38,97.13,296.29
2020,9,3,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.92,78.81,97.3,297.56
2020,9,3,6,86.64,0.45,0.17,81.57,36.48,4.08,0.02,0.08,13.03,75.56,97.42,297.47
2020,9,3,7,257.92,0.6,0.2,71.3,110.98,12.96,0.11,0.55,14.37,68.0,97.51,300.44
2020,9,3,8,462.02,0.71,0.2,60.99,202.1,24.61,0.36,1.8,16.21,60.38,97.59,302.84
2020,9,3,9,626.39,0.75,0.19,51.52,276.55,35.12,0.7,3.48,17.68,55.5,97.68,302.02
2020,9,3,10,748.47,0.77,0.18,43.68,332.9,43.56,1.04,5.17,18.66,52.94,97.75,299.52
2020,9,3,11,788.48,0.76,0.18,38.66,352.6,47.07,1.23,6.25,19.36,51.06,97.8,298.68
2020,9,3,12,805.9,0.76,0.18,37.7,359.27,47.76,1.27,6.48,19.79,49.0,97.85,299.86
2020,9,3,13,738.59,0.73,0.18,41.09,327.75,43.62,1.09,5.42,20.05,45.12,97.89,300.24
2020,9,3,14,692.34,0.77,0.18,47.89,306.33,39.37,0.84,4.1,20.09,40.69,97.94,299.6
2020,9,3,15,558.8,0.77,0.19,56.79,245.15,30.09,0.48,2.42,19.83,39.06,97.98,299.47
2020,9,3,16,375.12,0.71,0.21,66.83,162.33,18.45,0.18,0.92,19.26,39.06,98.01,299.23
2020,9,3,17,180.3,0.62,0.18,77.39,75.3,7.74,0.03,0.15,18.17,41.25,98.04,299.18
2020,9,3,18,25.94,0.45,0.16,87.52,8.17,0.97,0.0,0.02,15.69,49.56,98.07,298.54
2020,9,3,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.62,57.06,98.13,296.62
2020,9,3,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.63,61.06,98.19,292.8
2020,9,3,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.94,64.12,98.23,287.92
2020,9,3,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.29,67.25,98.25,283.61
2020,9,3,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.7,70.25,98.26,276.29
2020,9,4,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.26,72.56,98.27,268.38
2020,9,4,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,9.95,74.19,98.26,260.51
2020,9,4,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,9.68,75.31,98.24,257.46
2020,9,4,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,9.32,77.62,98.26,256.96
2020,9,4,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.91,80.94,98.3,263.05
2020,9,4,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.71,82.62,98.36,271.16
2020,9,4,6,95.38,0.5,0.19,81.82,39.48,4.03,0.01,0.05,10.05,77.5,98.42,273.6
2020,9,4,7,292.26,0.69,0.3,71.51,125.45,13.47,0.09,0.48,12.66,68.44,98.47,269.12
