-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 11/01/2019 through 11/30/2019 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2019,11,1,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.4,79.19,98.18,196.78
2019,11,1,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.38,81.38,98.17,196.26
2019,11,1,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.63,84.62,98.15,197.58
2019,11,1,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.6,86.06,98.14,204.96
2019,11,1,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.13,84.44,98.15,220.56
2019,11,1,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.88,85.25,98.18,230.44
2019,11,1,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.78,87.5,98.2,236.64
2019,11,1,7,31.63,0.24,0.14,84.5,12.75,1.76,0.01,0.02,-0.67,89.56,98.25,241.17
2019,11,1,8,84.6,0.24,0.15,75.52,36.75,4.93,0.03,0.15,0.05,88.44,98.32,251.12
2019,11,1,9,100.01,0.2,0.14,67.94,45.7,6.85,0.08,0.38,1.73,84.75,98.37,268.19
2019,11,1,10,156.62,0.24,0.15,62.38,72.02,10.77,0.16,0.8,4.12,72.69,98.39,295.49
2019,11,1,11,146.99,0.21,0.15,59.46,69.15,10.47,0.17,0.85,5.05,64.5,98.4,301.7
2019,11,1,12,187.36,0.27,0.16,59.6,84.75,12.41,0.21,1.02,5.0,64.31,98.4,299.71
2019,11,1,13,103.01,0.16,0.14,62.77,48.02,7.3,0.11,0.52,4.9,65.0,98.4,298.05
2019,11,1,14,101.16,0.2,0.14,68.55,45.33,6.75,0.07,0.35,4.62,66.38,98.41,295.06
2019,11,1,15,86.19,0.27,0.15,76.28,34.77,4.52,0.02,0.12,3.99,73.06,98.42,290.73
2019,11,1,16,24.05,0.22,0.13,85.38,8.5,1.2,0.01,0.02,1.66,85.56,98.44,285.22
2019,11,1,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.2,90.81,98.48,284.26
2019,11,1,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.0,91.0,98.53,290.05
2019,11,1,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.19,91.81,98.56,297.36
2019,11,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.48,92.06,98.58,299.57
2019,11,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.76,91.5,98.58,294.26
2019,11,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.06,91.81,98.55,280.16
2019,11,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.06,92.0,98.51,265.24
2019,11,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.96,92.88,98.47,259.19
2019,11,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.96,95.31,98.46,261.84
2019,11,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.24,98.06,98.44,266.07
2019,11,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.36,98.25,98.44,279.41
2019,11,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.53,98.56,98.46,287.89
2019,11,2,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.78,98.81,98.5,289.6
2019,11,2,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.57,95.94,98.54,297.65
2019,11,2,7,51.31,0.41,0.17,84.75,18.7,2.05,0.01,0.02,-1.31,92.38,98.6,304.23
2019,11,2,8,102.41,0.3,0.15,75.77,42.23,5.31,0.03,0.15,-0.71,87.38,98.67,305.52
2019,11,2,9,143.93,0.28,0.15,68.22,63.65,9.31,0.09,0.45,0.26,78.06,98.71,305.48
2019,11,2,10,171.89,0.27,0.15,62.68,77.33,11.38,0.16,0.77,0.99,67.88,98.73,305.27
2019,11,2,11,231.48,0.34,0.16,59.77,103.5,15.02,0.23,1.17,1.41,62.75,98.75,302.21
2019,11,2,12,213.54,0.3,0.16,59.91,96.0,14.04,0.22,1.08,1.61,61.75,98.75,298.05
2019,11,2,13,223.25,0.36,0.16,63.08,99.0,14.08,0.19,0.92,1.69,62.12,98.72,293.89
2019,11,2,14,145.6,0.29,0.15,68.83,63.88,9.26,0.09,0.48,1.71,63.44,98.7,290.63
2019,11,2,15,81.7,0.26,0.15,76.54,34.83,4.88,0.02,0.12,1.52,66.5,98.68,288.59
2019,11,2,16,39.77,0.38,0.16,85.62,13.7,1.56,0.01,0.02,0.47,76.94,98.68,286.16
2019,11,2,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.98,87.31,98.67,284.28
2019,11,2,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.93,86.69,98.66,282.06
2019,11,2,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.36,83.0,98.64,275.98
2019,11,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.75,79.38,98.6,256.98
2019,11,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.65,78.5,98.59,214.75
2019,11,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.03,82.56,98.57,186.27
2019,11,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.43,87.62,98.54,173.72
2019,11,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.48,89.56,98.51,166.43
2019,11,3,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.09,89.0,98.48,161.57
2019,11,3,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.98,89.5,98.43,156.82
2019,11,3,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.14,91.56,98.36,148.44
2019,11,3,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.04,91.5,98.31,139.07
2019,11,3,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.0,91.5,98.27,131.72
2019,11,3,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.24,92.81,98.22,124.64
2019,11,3,7,39.85,0.33,0.15,84.99,15.05,1.95,0.01,0.02,-1.1,92.25,98.18,120.44
2019,11,3,8,125.87,0.38,0.16,76.03,52.77,6.41,0.04,0.2,0.08,87.19,98.17,117.43
2019,11,3,9,231.91,0.46,0.11,68.49,99.67,12.16,0.13,0.65,1.91,79.62,98.12,120.29
2019,11,3,10,282.37,0.45,0.16,62.98,123.52,16.8,0.25,1.23,3.83,71.94,98.06,128.08
2019,11,3,11,295.63,0.43,0.16,60.09,130.55,18.05,0.3,1.48,5.22,67.06,97.99,134.88
2019,11,3,12,385.99,0.56,0.09,60.23,167.15,21.1,0.34,1.65,5.89,65.19,97.9,142.35
2019,11,3,13,379.38,0.61,0.09,63.38,161.17,19.38,0.26,1.27,6.21,65.31,97.83,152.28
2019,11,3,14,283.01,0.57,0.16,69.1,119.05,14.45,0.14,0.7,6.14,67.69,97.78,164.99
2019,11,3,15,149.98,0.48,0.16,76.79,61.67,7.28,0.03,0.17,4.77,81.44,97.73,172.39
2019,11,3,16,29.41,0.29,0.14,85.84,10.73,1.41,0.01,0.02,2.55,84.88,97.69,180.22
2019,11,3,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.34,88.88,97.68,203.02
2019,11,3,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.62,93.5,97.7,231.21
2019,11,3,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.81,92.62,97.73,252.18
2019,11,3,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.28,91.62,97.75,260.18
2019,11,3,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.98,95.44,97.77,260.24
2019,11,3,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.4,100.0,97.76,261.5
2019,11,3,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.07,100.0,97.73,266.93
2019,11,4,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.08,100.0,97.7,273.57
2019,11,4,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.47,100.0,97.7,279.98
2019,11,4,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.51,98.38,97.7,282.34
2019,11,4,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.79,98.75,97.73,284.25
2019,11,4,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.18,98.56,97.8,282.58
2019,11,4,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.12,98.38,97.87,282.12
2019,11,4,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.94,97.94,97.94,280.78
2019,11,4,7,22.67,0.2,0.13,85.23,8.1,1.16,0.0,0.02,-0.45,95.81,98.01,287.7
2019,11,4,8,69.97,0.21,0.14,76.29,30.0,4.4,0.02,0.1,0.96,90.0,98.08,292.49
2019,11,4,9,126.78,0.25,0.15,68.77,55.92,8.27,0.08,0.4,2.27,84.12,98.13,296.22
2019,11,4,10,173.95,0.28,0.15,63.27,78.62,11.59,0.16,0.77,3.33,76.88,98.17,301.14
2019,11,4,11,191.59,0.28,0.15,60.39,85.08,12.54,0.2,0.95,3.9,71.69,98.2,303.69
2019,11,4,12,216.72,0.32,0.16,60.53,96.52,13.84,0.21,1.02,4.3,65.12,98.23,305.56
2019,11,4,13,262.0,0.43,0.16,63.66,106.48,13.2,0.17,0.85,4.58,56.56,98.24,305.62
2019,11,4,14,190.28,0.39,0.11,69.38,80.65,10.51,0.09,0.48,4.62,52.25,98.27,303.11
2019,11,4,15,111.73,0.36,0.16,77.04,45.83,5.6,0.02,0.12,4.09,56.31,98.31,299.04
2019,11,4,16,25.88,0.27,0.14,86.05,8.55,1.12,0.01,0.02,2.15,70.62,98.37,297.69
2019,11,4,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.51,81.56,98.44,303.86
2019,11,4,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.24,85.94,98.56,312.27
2019,11,4,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.23,84.69,98.65,316.21
2019,11,4,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.17,81.12,98.73,316.45
2019,11,4,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.84,80.62,98.79,316.57
2019,11,4,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.59,83.12,98.86,317.73
2019,11,4,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.3,85.56,98.9,316.88
2019,11,5,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.86,85.94,98.95,313.21
